"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","ComputeWorkloadAnalysis","","","","HighPipeUtilization","OPT","Tensor is the highest-utilized pipeline (61.8%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It is the logical aggregation of individual tensor pipelines. It's dominated by its Tensor (FP) sub-pipeline. The pipeline is well-utilized, but might become a bottleneck if more work is added. Based on the number of executed instructions, the highest utilized pipeline (26.6%) is Uniform. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-decoder) or hover over the pipeline name to understand the workloads handled by each pipeline. The Instruction Statistics section shows the mix of executed instructions for this workload. Check the Warp State Statistics section for which reasons cause warps to stall.","",""
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","Local Memory Spilling Requests","","1,383,952.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","no data",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","Memory Throughput","byte/s","571,246,214,478.32",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","Mem Busy","%","50.19",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","Max Bandwidth","%","54.25",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","L1/TEX Hit Rate","%","63.91",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","L2 Persisting Size","byte","24,870,912.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","L2 Compression Success Rate","%","0.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","L2 Compression Ratio","%","0.00",
