ordinal,prompt_tokens,cached_tokens,uncached_prompt_tokens,completion_tokens,finish_reason,client_ttft_ms,client_decode_interval_ms,client_tpot_ms,client_total_ms,output_delta_events,cache_hit_ratio,response_id_consistent
7108,2860,2816,44,128,length,"17,320.736464","1,463.027433",11.519901,"18,783.768921",18,0.984615385,true
7109,30883,5312,25571,128,length,"17,857.640247","2,071.006048",16.307134,"19,929.691839",69,0.172004015,true
7110,67223,67008,215,128,length,"17,408.487235","1,694.140711",13.339691,"19,103.690002",17,0.996801690,true
7111,79823,52480,27343,128,length,"17,979.413206",911.576464,7.177767,"18,890.995238",22,0.657454618,true
7112,112487,112256,231,128,length,"17,704.063516","1,378.449999",10.853937,"19,082.518955",22,0.997946429,true
7113,16040,4864,11176,128,length,"17,636.955531","1,870.079921",14.725039,"19,507.322718",61,0.303241895,true
7114,13362,832,12530,128,length,"18,841.048508",0.000000,0.000000,"18,841.053692",1,0.062266128,true
7115,850,832,18,128,length,"18,682.293241",223.708003,1.761480,"18,906.635841",8,0.978823529,true
7116,66904,57408,9496,128,length,"17,105.802162","1,583.465054",12.468229,"18,690.960574",51,0.858065288,true
7117,28690,28608,82,128,length,"17,075.499075","1,202.608389",9.469357,"18,278.112136",25,0.997141861,true
7118,95037,91008,4029,128,length,"16,529.485204","1,394.342028",10.979071,"17,926.251827",45,0.957605985,true
7119,118739,116288,2451,128,length,"16,555.157566","2,034.154590",16.016965,"18,591.348908",66,0.979358088,true
7120,62737,58816,3921,128,length,"18,098.114558",0.000000,0.000000,"18,098.119646",1,0.937500996,true
7121,67796,57408,10388,128,length,"16,630.216237","1,539.023585",12.118296,"18,170.397015",50,0.846775621,true
7122,82397,52032,30365,128,length,"16,806.226969",790.347925,6.223212,"17,596.580046",18,0.631479301,true
7123,96062,91904,4158,128,length,"16,366.879699","1,527.579174",12.028182,"17,898.222486",47,0.956715455,true
7124,1872,0,1872,128,length,"16,266.281370","1,891.996542",14.897611,"18,158.297208",64,0.000000000,true
7125,96272,91904,4368,128,length,"16,325.222283","1,354.823956",10.667905,"17,680.061215",46,0.954628552,true
7126,112706,111872,834,128,length,"16,138.505259","1,505.747578",11.856280,"17,644.257957",15,0.992600216,true
7127,3829,3264,565,128,length,"17,007.845614",412.995606,3.251934,"17,420.846309",17,0.852441891,true
7128,68657,60800,7857,128,length,"15,579.278068","1,465.318844",11.537944,"17,046.103675",50,0.885561560,true
7129,87265,0,87265,128,length,"17,529.023001","1,176.736857",9.265645,"18,706.653305",46,0.000000000,true
7130,19291,11392,7899,128,length,"17,669.498764","1,677.700325",13.210239,"19,348.039287",62,0.590534446,true
7131,118938,118720,218,128,length,"18,084.100175","1,393.674919",10.973818,"19,477.781110",29,0.998167112,true
7132,12464,832,11632,128,length,"18,020.692443","1,550.447291",12.208246,"19,571.797115",55,0.066752246,true
7133,69518,68608,910,128,length,"17,888.013670","1,310.501847",10.318912,"19,198.520797",36,0.986909865,true
7134,80668,52800,27868,128,length,"18,850.757929","1,499.903180",11.810261,"20,350.667381",33,0.654534636,true
7135,5460,4160,1300,128,length,"18,383.382917","1,864.925801",14.684455,"20,248.926035",62,0.761904762,true
7136,228752,213568,15184,128,length,"19,026.865045","1,225.110518",9.646540,"20,255.205989",38,0.933622438,true
7137,70392,68608,1784,128,length,"18,859.799248","1,641.520712",12.925360,"20,502.292480",51,0.974656211,true
7138,112934,112704,230,128,length,"18,772.281279","1,486.585475",11.705397,"20,258.879938",17,0.997963412,true
7139,1489,960,529,128,length,"18,429.162478","1,833.868468",14.439909,"20,263.048802",57,0.644728005,true
7140,96470,96256,214,128,length,"18,268.124601","1,555.686468",12.249500,"19,823.827197",48,0.997781694,true
7141,119530,118720,810,128,length,"17,967.672698","1,783.400262",14.042522,"19,751.078528",33,0.993223459,true
7142,119297,118784,513,128,length,"17,789.286652","1,281.258929",10.088653,"19,070.812175",40,0.995699808,true
7143,8249,6400,1849,128,length,"17,235.102605","1,931.317971",15.207228,"19,166.988005",60,0.775851618,true
7144,81355,52928,28427,128,length,"18,051.845905","1,499.930956",11.810480,"19,551.782717",31,0.650580788,true
7145,71282,68608,2674,128,length,"17,921.377613","1,308.647081",10.304308,"19,230.030614",22,0.962487023,true
7146,97055,96256,799,128,length,"17,699.259479","1,546.032151",12.173482,"19,246.886971",51,0.991767554,true
7147,15589,0,15589,128,length,"17,853.543318","1,785.477078",14.058875,"19,639.039661",58,0.000000000,true
7148,113168,112704,464,128,length,"17,834.040476","1,488.259344",11.718578,"19,322.305004",16,0.995899901,true
7149,2782,0,2782,128,length,"19,344.203193",0.000000,0.000000,"19,344.208569",1,0.000000000,true
7150,79967,53120,26847,128,length,"18,000.002296","1,493.433657",11.759320,"19,493.442353",31,0.664274013,true
7151,850,832,18,128,length,"18,500.677986",935.817583,7.368642,"19,436.796275",30,0.978823529,true
7152,4109,3776,333,128,length,"18,994.450485",428.972661,3.377737,"19,423.795948",15,0.918958384,true
7153,97377,97024,353,128,length,"17,109.547631","1,627.704347",12.816570,"18,737.271626",53,0.996374914,true
7154,72325,63808,8517,128,length,"17,068.702701","1,772.663986",13.957984,"18,842.304742",58,0.882239889,true
7155,64477,63744,733,128,length,"16,817.104879",972.302734,7.655927,"17,789.413597",17,0.988631605,true
7156,21678,1152,20526,128,length,"17,185.697480","2,229.548321",17.555499,"19,415.976495",73,0.053141434,true
7157,120195,117312,2883,128,length,"17,070.286138","1,810.172921",14.253330,"18,880.465203",31,0.976013977,true
7158,863,832,31,128,length,"18,201.083113",0.000000,0.000000,"18,201.089609",1,0.964078795,true
7159,82557,52352,30205,128,length,"17,597.849687","1,417.421570",11.160800,"19,015.277145",28,0.634131570,true
7160,64626,63936,690,128,length,"17,212.516539","1,417.387265",11.160530,"18,629.909980",20,0.989323183,true
7161,28135,5568,22567,128,length,"17,142.294834","1,746.485443",13.751854,"18,930.542206",60,0.197902968,true
7162,21687,21504,183,128,length,"16,979.058379","1,865.383692",14.688061,"18,845.222941",65,0.991561765,true
7163,97980,93184,4796,128,length,"16,874.740245","1,435.695122",11.304686,"18,311.118092",49,0.951051235,true
7164,73499,63808,9691,128,length,"16,256.636750","1,687.009326",13.283538,"17,944.736261",59,0.868147866,true
7165,58487,0,58487,128,length,"17,594.476476","1,643.588920",12.941645,"19,238.518232",60,0.000000000,true
7166,4642,0,4642,128,length,"16,357.554537","1,875.390875",14.766857,"18,233.474792",67,0.000000000,true
7167,13352,13312,40,128,length,"18,403.730310",0.000000,0.000000,"18,403.736582",1,0.997004194,true
7168,44784,13312,31472,128,length,"18,021.618754","1,818.170200",14.316301,"19,840.907427",60,0.297249018,true
7169,4090,2752,1338,128,length,"17,946.512818","1,501.158742",11.820148,"19,448.034763",50,0.672860636,true
7170,6695,0,6695,128,length,"18,104.776338","2,523.679056",19.871489,"20,628.777732",81,0.000000000,true
7171,3626,1152,2474,128,length,"18,573.615745",508.570471,4.004492,"19,082.190984",2,0.317705461,true
7172,74551,73472,1079,128,length,"17,212.879198","2,003.246858",15.773597,"19,216.720045",65,0.985526686,true
7173,120919,118336,2583,128,length,"17,083.638051","2,045.751354",16.108278,"19,129.395517",38,0.978638593,true
7174,122513,118784,3729,128,length,"16,863.688925","1,113.862762",8.770573,"17,977.557191",21,0.969562414,true
7175,84541,52672,31869,128,length,"17,516.345813","1,432.919548",11.282831,"18,949.271153",30,0.623034977,true
7176,113669,113152,517,128,length,"17,110.816601","1,546.505915",12.177212,"18,657.328660",14,0.995451706,true
7177,848,832,16,128,length,"18,375.757194",0.000000,0.000000,"18,375.762762",1,0.981132075,true
7178,14010,2816,11194,128,length,"16,839.655328","1,948.654332",15.343735,"18,789.013442",64,0.200999286,true
7179,98264,94208,4056,128,length,"16,879.875582","1,641.150341",12.922444,"18,564.739291",55,0.958723439,true
7180,2048,960,1088,128,length,"16,571.194205","1,921.885897",15.132960,"18,493.423049",62,0.468750000,true
7181,1978,896,1082,128,length,"16,269.001360","1,993.674175",15.698222,"18,303.517041",66,0.452982811,true
7182,21141,576,20565,128,length,"16,321.693583","1,815.493795",14.295227,"18,138.469340",61,0.027245636,true
7183,1418,0,1418,128,length,"15,789.408396","1,689.551842",13.303558,"17,479.625107",56,0.000000000,true
7184,75775,67776,7999,128,length,"16,479.330377","1,756.576466",13.831311,"18,235.924251",59,0.894437479,true
7185,84846,52800,32046,128,length,"17,045.854265","1,487.940142",11.716064,"18,533.800135",31,0.622303939,true
7186,114873,112448,2425,128,length,"16,837.752114","1,696.099190",13.355112,"18,535.052145",57,0.978889730,true
7187,7844,832,7012,128,length,"16,873.775021","1,541.870455",12.140712,"18,416.430346",52,0.106068332,true
7188,1655,0,1655,128,length,"16,838.244373","1,754.300097",13.813387,"18,592.739832",59,0.000000000,true
7189,4078,832,3246,128,length,"17,668.562660",422.532354,3.327026,"18,091.366376",15,0.204021579,true
7190,10895,832,10063,128,length,"16,662.259018","1,693.162719",13.331990,"18,355.937165",56,0.076365305,true
7191,89306,52800,36506,128,length,"17,152.262176","1,467.960976",11.558748,"18,620.230352",31,0.591225674,true
7192,852,832,20,128,length,"17,015.476810",818.260208,6.442994,"17,834.627489",28,0.976525822,true
7193,76787,68608,8179,128,length,"16,981.846465","1,490.623106",11.737190,"18,473.792366",51,0.893484574,true
7194,4348,3776,572,128,length,"16,857.915792","1,714.036707",13.496352,"18,572.398391",58,0.868445262,true
7195,118193,112704,5489,128,length,"16,977.315901","1,694.256935",13.340606,"18,671.578788",11,0.953559009,true
7196,121677,120896,781,128,length,"17,568.399279","1,537.854519",12.109091,"19,106.259366",40,0.993581367,true
7197,4927,2816,2111,128,length,"16,663.729718","1,808.363627",14.239084,"18,472.099617",26,0.571544550,true
7198,19667,0,19667,128,length,"17,379.542783","2,091.191455",16.466074,"19,470.754206",69,0.000000000,true
7199,230363,213568,16795,128,length,"17,497.362847","1,446.496039",11.389733,"18,946.338298",48,0.927093327,true
7200,4876,0,4876,128,length,"16,948.407898","2,147.802365",16.911830,"19,097.010014",71,0.000000000,true
7201,9648,9408,240,128,length,"16,893.134373","2,504.211511",19.718201,"19,397.967425",78,0.975124378,true
7202,86702,52928,33774,128,length,"18,381.179893","1,346.675476",10.603744,"19,727.861065",26,0.610458813,true
7203,77999,69504,8495,128,length,"18,090.725380","1,693.239455",13.332594,"19,786.459671",53,0.891088347,true
7204,67546,67200,346,128,length,"19,814.562516",0.000000,0.000000,"19,814.568276",1,0.994877565,true
7205,21775,21632,143,128,length,"17,971.590905","2,475.300755",19.490557,"20,448.022965",76,0.993432836,true
7206,283429,281536,1893,128,length,"17,841.731897","1,504.462991",11.846165,"19,350.311881",47,0.993321079,true
7207,3684,2880,804,128,length,"17,789.451037","2,036.252751",16.033486,"19,826.712148",64,0.781758958,true
7208,122919,118912,4007,128,length,"17,527.497549","1,789.540567",14.090871,"19,317.043748",31,0.967401297,true
7209,79196,71232,7964,128,length,"16,375.117907","1,810.675390",14.257287,"18,187.279964",57,0.899439366,true
7210,84124,53248,30876,128,length,"16,637.437639","1,512.035116",11.905788,"18,149.478483",31,0.632970377,true
7211,4758,0,4758,128,length,"15,721.947960","1,940.056153",15.276033,"17,662.433364",61,0.000000000,true
7212,80092,71232,8860,128,length,"16,670.427019","1,695.057390",13.346909,"18,367.181094",54,0.889377216,true
7213,6899,6528,371,128,length,"16,542.024631","1,821.626003",14.343512,"18,364.040141",58,0.946224090,true
7214,121578,113152,8426,128,length,"15,771.825346","1,535.351363",12.089381,"17,307.182021",12,0.930694698,true
7215,125741,119296,6445,128,length,"15,669.340729","1,375.948732",10.834242,"17,045.296053",22,0.948743846,true
7216,2797,832,1965,128,length,"16,876.319874",0.000000,0.000000,"16,876.324994",1,0.297461566,true
7217,17166,9408,7758,128,length,"15,620.352599","1,780.586928",14.020370,"17,400.945639",39,0.548060119,true
7218,857,832,25,128,length,"16,614.587795",447.135428,3.520751,"17,062.533309",15,0.970828471,true
7219,123289,120192,3097,128,length,"15,421.953213","1,857.326956",14.624622,"17,279.286057",35,0.974880160,true
7220,83893,53376,30517,128,length,"16,126.916432","1,284.737900",10.116046,"17,411.661980",29,0.636239019,true
7221,81179,72320,8859,128,length,"16,158.592618","1,632.493184",12.854277,"17,792.380789",58,0.890870792,true
7222,122459,113152,9307,128,length,"16,558.877692","1,528.442509",12.034980,"18,087.326473",13,0.923999053,true
7223,20571,1152,19419,128,length,"17,169.678601","1,834.586778",14.445565,"19,005.112041",60,0.056001167,true
7224,17706,9408,8298,128,length,"17,026.238463","1,271.601605",10.012611,"18,298.914540",12,0.531345307,true
7225,31538,30848,690,128,length,"16,902.911763","1,594.917849",12.558408,"18,501.886828",51,0.978121631,true
7226,293141,281536,11605,128,length,"17,476.009592",904.026036,7.118315,"18,380.041420",22,0.960411543,true
7227,21891,21632,259,128,length,"16,718.584230","1,926.444142",15.168852,"18,647.103364",63,0.988168654,true
7228,75787,62656,13131,128,length,"16,798.999424","1,531.278148",12.057308,"18,330.283492",25,0.826738095,true
7229,851,832,19,128,length,"17,147.893405",796.311204,6.270167,"17,957.272232",26,0.977673325,true
7230,123654,120192,3462,128,length,"16,592.965128","1,872.782759",14.746321,"18,465.753839",39,0.972002523,true
7231,82164,53376,28788,128,length,"17,025.950332","1,032.728619",8.131721,"18,058.685351",26,0.649627574,true
7232,20505,832,19673,128,length,"17,218.652523","1,707.334223",13.443577,"18,926.803488",63,0.040575469,true
7233,34604,832,33772,128,length,"17,608.393867","1,663.427540",13.097855,"19,272.814023",64,0.024043463,true
7234,25624,832,24792,128,length,"17,995.121779","1,286.341177",10.128671,"19,282.138481",48,0.032469560,true
7235,42861,13312,29549,128,length,"18,632.028045","1,659.298164",13.065340,"20,292.146088",58,0.310585381,true
7236,2208,1408,800,128,length,"17,959.494170","1,718.539783",13.531809,"19,678.653990",63,0.637681159,true
7237,11077,0,11077,128,length,"18,202.631094","2,252.492247",17.736159,"20,455.802162",76,0.000000000,true
7238,124250,122432,1818,128,length,"18,077.037016","1,517.962618",11.952462,"19,596.307485",52,0.985368209,true
7239,292,0,292,128,length,"17,818.931046","1,525.894425",12.014917,"19,345.588325",53,0.000000000,true
7240,63512,62720,792,128,length,"19,623.323121",0.000000,0.000000,"19,623.328657",1,0.987529916,true
7241,23096,4864,18232,128,length,"17,950.179376","2,315.084612",18.229013,"20,265.865784",76,0.210599238,true
7242,82851,54464,28387,128,length,"18,473.425643","1,501.318743",11.821407,"19,974.751490",29,0.657372874,true
7243,82773,81152,1621,128,length,"18,561.411233","2,011.275658",15.836816,"20,574.641850",64,0.980416319,true
7244,124559,123648,911,128,length,"18,448.963466","2,045.068661",16.102903,"20,494.039071",36,0.992686197,true
7245,1956,1472,484,128,length,"18,106.694977","2,038.737954",16.053055,"20,145.754086",65,0.752556237,true
7246,57804,55936,1868,128,length,"17,850.026363","1,629.456777",12.830368,"19,479.489764",10,0.967683897,true
7247,22627,9408,13219,128,length,"17,534.059745","1,973.735042",15.541221,"19,508.372871",63,0.415786450,true
7248,127564,122496,5068,128,length,"16,821.582066","1,851.488062",14.578646,"18,673.076208",51,0.960270923,true
7249,85309,75712,9597,128,length,"17,145.909710","1,556.443369",12.255460,"18,703.847683",50,0.887503077,true
7250,63969,62720,1249,128,length,"16,760.198862","1,539.538532",12.122351,"18,299.742482",34,0.980474918,true
7251,125536,114816,10720,128,length,"17,143.480795","1,723.293868",13.569243,"18,866.780519",14,0.914606169,true
7252,81463,53824,27639,128,length,"17,303.316422",951.004550,7.488225,"18,254.326892",18,0.660717135,true
7253,21984,21632,352,128,length,"17,071.183969","2,106.783194",16.588844,"19,178.927235",70,0.983988355,true
7254,6801,3200,3601,128,length,"18,299.553650",0.000000,0.000000,"18,299.558962",1,0.470519041,true
7255,86200,75712,10488,128,length,"17,351.426178","1,559.680930",12.280952,"18,912.630704",52,0.878329466,true
7256,9796,3456,6340,128,length,"17,135.882047","2,137.689870",16.832204,"19,273.916752",71,0.352797060,true
7257,13203,0,13203,128,length,"17,446.973074","2,092.752300",16.478365,"19,540.117953",70,0.000000000,true
7258,54683,44672,10011,128,length,"17,478.058472","1,723.167371",13.568247,"19,201.231923",27,0.816926650,true
7259,4571,3840,731,128,length,"17,092.025925","2,000.441845",15.751511,"19,092.610299",67,0.840078757,true
7260,125835,124544,1291,128,length,"18,722.530358",0.000000,0.000000,"18,722.535510",1,0.989740533,true
7261,15043,4032,11011,128,length,"17,242.484487","1,763.776652",13.888005,"19,006.541269",59,0.268031643,true
7262,84053,53824,30229,128,length,"18,082.481699","1,328.148194",10.457860,"19,410.636165",24,0.640357869,true
7263,233035,218432,14603,128,length,"18,300.432056","1,552.406698",12.223675,"19,854.411822",51,0.937335593,true
